price,bathrooms,bedrooms,distanceToCoast,LivingArea,longitude,latitude
430000,2,3,114.3,1626,-119.77523,36.817574
430000,2,4,114.3,1786,-119.76751,36.8193
430000,2,3,114.3,1799,-119.738914,36.833042
430000,2,3,114.3,1860,-119.81696,36.836273
430000,3,3,114.3,1940,-119.865685,36.822342
430000,3,3,114.3,1722,-119.881256,36.829388
430000,2,3,114.3,1659,-119.89098,36.842583
430000,1,2,19.8,780,-122.09811,37.63869
430000,2,2,33.9,1234,-117.66392,34.050816
430000,3,2,33.9,1087,-117.67059,34.042316
430000,3,2,33.9,1087,-117.67058,34.041935
430000,1,1,0.1,782,-117.158005,32.72048
430000,2,2,29,1135,-118.47341,34.40664
430000,2,2,14.5,1200,-118.08203,33.773228
430000,3,4,78.4,2240,-119.305244,35.49168
430000,2,3,78.4,1856,-119.30525,35.491684
430000,1,1,18,666,-118.16167,33.79186
429999,1,1,18,666,-118.16165,33.791855
429900,2,3,119.2,1585,-119.69344,36.834843
429900,2,2,29,870,-118.50926,34.4441
429710,2,4,78.4,#N/A,-119.2689,35.49308
429669,2,3,78.2,#N/A,-119.2301,35.39419
429490,2,4,78.2,#N/A,-119.04188,35.13667
429060,3,5,78.2,#N/A,-118.91193,35.256886
429000,2,4,78.2,1803,-119.08826,35.33518
429000,2,3,114.3,1651,-119.878586,36.82059
429000,1,2,14.5,1100,-118.08752,33.772263
428900,3,3,114.3,1971,-119.86311,36.821766
428556,1,1,6.2,721,-118.124245,34.057926
428500,2,3,78.2,#N/A,-119.11727,35.282562
428500,,,78.2,#N/A,-119.1164,35.282436
428500,2,2,28.7,985,-122.04383,37.578003
428000,3,4,78.2,2315,-119.07242,35.305042
428000,2,3,78.2,#N/A,-119.04188,35.13667
427900,3,4,114.3,1880,-119.79414,36.81487
427500,3,4,78.2,1842,-119.096,35.26858
427500,2,4,114.3,1773,-119.703804,36.712666
427000,2,3,78.2,1499,-119.07679,35.328133
427000,3,4,78.2,1842,-119.096,35.26858
427000,2,4,78.4,#N/A,-119.1164,35.45214
426640,3,4,78.2,#N/A,-119.04188,35.13667
426500,,,78.2,#N/A,-119.115845,35.282436
426500,2,4,78.2,1509,-119.0918,35.29092
426000,2,4,78.2,1820,-119.04188,35.13667
426000,2,3,114.3,1602,-119.81104,36.804153
426000,1,1,0,804,-118.350525,34.10295
425963,2,3,1,880,-119.767784,34.442932
425915,3,5,78.2,#N/A,-118.91193,35.256886
425500,2,3,114.3,1846,-119.76684,36.820274
425000,3,5,78.2,2155,-119.093056,35.328327
425000,2,4,78.2,1845,-119.108765,35.390118
425000,2,3,78.2,1872,-119.03197,35.381973
425000,2,3,78.2,1433,-119.070816,35.420307
425000,5,8,78.2,3990,-119.011024,35.43555
425000,2,3,78.2,1508,-119.12478,35.31895
425000,3,4,78.2,2116,-119.09427,35.339413
425000,2,4,78.2,1972,-119.04093,35.291813
425000,2,3,78.2,1624,-119.10605,35.293617
425000,2,3,78.2,1746,-119.11555,35.28916
425000,2,3,119.2,1421,-119.658226,36.789326
425000,2,4,119.2,1410,-119.69181,36.850224
425000,,,0,#N/A,-117.295815,33.074505
425000,2,3,41.5,1238,-117.445045,34.087322
425000,1,2,41.5,832,-117.462555,34.107876
425000,1,2,41.5,832,-117.462555,34.107876
425000,3,3,41.5,1335,-117.43021,34.13278
425000,2,3,114.3,1302,-119.73364,36.830482
425000,2,3,114.3,1671,-119.84694,36.816044
425000,2,3,114.3,1803,-119.86162,36.826847
425000,1.5,3,114.3,1406,-119.76169,36.85507
425000,3,4,114.3,1861,-119.74486,36.844566
425000,2,3,114.3,1744,-119.78155,36.8509
425000,3,3,114.3,1870,-119.76486,36.86848
425000,2,3,114.3,1338,-119.76481,36.874294
425000,1.5,3,114.3,1423,-119.68406,36.78719
425000,2,3,114.3,1598,-119.885666,36.827614
425000,3,4,114.3,1680,-119.887566,36.829525
425000,1,1,11.8,681,-117.93501,33.76237
370000,2,4,78.2,1365,-119.083435,35.30918
370000,2,3,119.2,1100,-119.72957,36.797146
370000,2,3,114.3,1200,-119.760345,36.80247
370000,2,3,114.3,1877,-119.768845,36.773785
370000,2,3,114.3,1535,-119.76451,36.796024
370000,1,1,0,594,-118.41449,34.00082
370000,2,4,14.8,1782,-117.04483,32.950806
370000,2,2,29,864,-118.46961,34.404877
370000,1,2,14.5,900,-118.08976,33.76893
370000,1,2,14.5,950,-118.08375,33.760067
370000,2,3,75.5,1383,-118.479515,35.137943
369900,2,3,22.9,1568,-118.59544,34.22845
369900,1,3,114.3,1245,-119.80046,36.766125
369900,2,3,114.3,1600,-119.89355,36.821297
369400,2,3,114.3,1605,-119.74044,36.776382
369153,2,2,27.4,1488,-119.22216,34.26584
369000,2,3,78.2,1406,-119.12319,35.388054
369000,2,3,78.2,1348,-119.079025,35.30861
369000,2,3,78.2,1160,-119.09083,35.30419
369000,2,2,114.3,2063,-119.827446,36.826687
369000,2,3,19.8,1443,-122.07013,37.62234
368500,2,2,29,864,-118.46926,34.403706
368000,2,3,78.2,1719,-119.02987,35.38658
368000,2,3,78.2,1460,-119.03229,35.433422
367000,2,3,129.9,1644,-119.77222,37.20219
366000,2,3,78.2,1160,-119.091545,35.304924
365000,1,2,78.2,600,-119.05219,35.354637
365000,2,3,78.2,1264,-119.06969,35.324226
365000,2,4,78.2,1859,-119.02573,35.38476
365000,2,4,78.2,2074,-119.030876,35.32766
365000,2,3,78.2,1398,-119.01544,35.29523
365000,2,4,78.2,1504,-119.00195,35.29327
365000,2,3,78.2,1320,-119.08385,35.4222
365000,2,4,78.2,1842,-119.04631,35.334175
365000,2,3,78.2,1408,-119.05361,35.350826
365000,3,3,78.2,1326,-119.09361,35.32771
365000,2,3,78.2,1335,-119.10289,35.318554
365000,2,4,78.2,1504,-119.0456,35.314877
365000,2,3,78.2,1278,-119.052895,35.30835
365000,2,3,78.2,1095,-119.05799,35.3015
365000,2,3,78.2,1344,-119.08945,35.305744
365000,2,3,78.2,1942,-119.05221,35.354637
365000,2,3,78.2,1436,-118.997444,35.298203
365000,1,1,22.9,588,-118.603546,34.22031
365000,1,3,114.3,1252,-119.812294,36.778027
365000,2,3,114.3,1816,-119.804756,36.834675
365000,2,3,114.3,1181,-119.80172,36.772846
365000,2,3,114.3,1344,-119.77449,36.785675
365000,2,3,19.8,1566,-122.06601,37.621456
365000,2,2,23.4,1296,-121.6386,37.092525
365000,2,2,29.2,1073,-121.64012,36.681988
365000,1,0,0.1,552,-117.1553,32.710846
365000,3,3,116.2,2041,-119.56681,36.696255
365000,,,8.4,#N/A,-122.428986,37.658794
365000,2,3,75.5,1304,-118.50292,35.142204
364950,2,3,78.2,1322,-119.02619,35.385124
364640,2,3,78.4,#N/A,-119.268776,35.49317
364000,,,78.2,1559,-119.00981,35.366665
364000,2,4,78.2,1680,-119.02656,35.433025
364000,2.5,4,114.3,1853,-119.747406,36.868927
364000,2,3,114.3,1495,-119.88225,36.798473
364000,2,3,114.3,1325,-119.78441,36.796497
364000,1,1,19.8,570,-118.1733,33.77317
363000,2,3,78.4,1564,-119.30525,35.491684
362000,2,3,78.2,1562,-119.027985,35.34015
362000,2,4,78.2,1509,-118.924,35.33916
362000,1,1,0,539,-122.39905,37.765354
361990,3,3,114.3,1227,-119.67688,36.768726
361500,2,3,114.3,2040,-119.73115,36.870617
361500,2,3,114.3,1206,-119.85209,36.819595
361000,2,3,78.2,1667,-119.027695,35.390495
361000,2,4,119.2,1288,-119.70602,36.804024
361000,2,3,114.3,1524,-119.88406,36.790478
361000,2,3,78.4,1341,-119.30525,35.491684
360000,2,3,78.2,1518,-118.915504,35.38078
360000,,,78.2,1937,-119.0158,35.360504
360000,1,3,78.2,1190,-119.027916,35.389008
360000,2,3,78.2,1267,-119.02641,35.314716
360000,3,3,78.2,1566,-118.9353,35.397675
360000,2,3,78.2,2132,-118.93976,35.356735
360000,2,4,78.2,#N/A,-118.9443,35.343887
360000,2,3,78.2,1995,-119.01575,35.43352
360000,3,3,78.2,1623,-119.01695,35.43447
360000,2,3,78.2,1434,-119.04138,35.32766
360000,2,3,78.2,1410,-119.052734,35.326996
360000,2,3,78.2,1119,-119.08508,35.319042
360000,2,3,78.2,1454,-119.105125,35.3111
360000,3,3,78.2,1682,-119.04254,35.302193
360000,1,3,119.2,1008,-119.694786,36.819103
360000,2,3,119.2,1370,-119.72358,36.812984
360000,2,3,119.2,1291,-119.70846,36.831955
360000,2,3,114.3,1116,-119.73759,36.771458
360000,3,4,114.3,1350,-119.79592,36.772896
360000,2,2,114.3,1422,-119.78021,36.811882
360000,2,3,114.3,1376,-119.87558,36.761604
360000,2,3,114.3,1340,-119.86119,36.78501
360000,3,3,114.3,1503,-119.86366,36.82019
360000,2,3,114.3,1475,-119.89001,36.803795
360000,2,3,114.3,1634,-119.76485,36.80097
360000,2,3,114.3,1652,-119.67977,36.745342
360000,2,2,29.2,870,-121.65514,36.68196
360000,2,4,116.2,1616,-119.55001,36.70681
360000,2,2,29,909,-118.47966,34.401165
360000,1,2,14.5,1100,-118.08563,33.766876
360000,2,3,75.5,1260,-118.6532,35.16399
360000,2,3,75.5,1360,-118.66007,35.091164
360000,1,1,22.2,610,-118.59819,34.171024
359900,2,3,78.2,1223,-119.11893,35.324894
359500,2,3,78.2,1940,-119.07321,35.338535
359000,2,3,78.2,1609,-118.9472,35.34283
359000,2,3,114.3,1301,-119.78031,36.78435
359000,2,3,114.3,1456,-119.75982,36.78326
359000,2,3,114.3,1576,-119.75755,36.78037
359000,1,2,14.5,850,-118.08827,33.76731
358024,1,1,0.1,725,-117.158005,32.72048
358000,1,1,19.8,666,-118.19682,33.77388
358000,2,3,18.5,1776,-117.86741,33.864334
358000,2,2,27.4,1344,-119.2229,34.26496
358000,1,0,24.7,446,-118.36343,34.09573
357900,,,129.9,1056,-119.723175,37.204075
357900,2,3,114.3,1256,-119.86535,36.820858
357900,2,3,75.5,1542,-118.510414,35.15453
357500,2,3,78.2,1484,-118.96026,35.39963
357500,3,3,0,1050,-122.435616,37.76392
357140,2,3,78.4,#N/A,-119.2681,35.493073
357000,2,3,78.2,1112,-119.021675,35.31353
357000,2,3,78.2,1167,-119.069145,35.30406
356000,2,3,114.3,1444,-119.76534,36.789757
355550,2,3,114.3,1464,-119.733665,36.769287
355000,3,3,78.2,1595,-119.02791,35.362633
355000,2,3,78.2,1500,-119.01996,35.43782
355000,2,4,78.2,1922,-119.02537,35.442966
355000,2,3,78.2,1509,-119.0528,35.32661
355000,2,3,78.2,1044,-119.078156,35.32043
355000,2,3,114.3,1234,-119.88722,36.82585
355000,2,3,114.3,1359,-119.76513,36.7702
355000,1,2,114.3,1480,-119.80378,36.781963
355000,3,2,114.3,1234,-119.7646,36.867012
355000,2,3,114.3,1345,-119.8595,36.75884
355000,2,4,114.3,1528,-119.865776,36.783424
355000,2,3,114.3,1445,-119.89542,36.783173
355000,2,3,114.3,1256,-119.87366,36.832787
355000,2,3,114.3,1296,-119.77,36.788383
355000,2,3,114.3,1705,-119.765594,36.782833
355000,0,,25,#N/A,-121.6036,36.99698
355000,1,1,19.8,660,-118.186905,33.82138
355000,1,2,14.5,1150,-118.08347,33.77291
355000,1,2,14.5,1000,-118.090805,33.765923
355000,1,2,14.5,900,-118.081345,33.76012
355000,2,3,75.5,1273,-118.50926,35.151188
355000,2,3,75.5,1193,-118.45239,35.12107
355000,2,2,19.4,1368,-117.83972,33.907665
354900,2,3,114.3,1345,-119.74441,36.77747
354500,1,1,18.3,501,-117.92202,33.886654
354500,1,1,18.3,501,-117.92202,33.886654
354000,2,3,78.2,1413,-119.03363,35.44214
354000,2,2,114.3,1345,-119.80137,36.833397
353000,1,3,119.2,950,-119.70311,36.81266
353000,3,3,114.3,1203,-119.85091,36.83781
352000,2,3,78.2,1248,-119.018036,35.31295
352000,2,4,114.3,1416,-119.845474,36.805927
352000,2,3,75.5,1344,-118.65457,35.18939
351500,2,3,78.4,1341,-119.30525,35.491684
351000,2,3,114.3,1589,-119.766884,36.798656
351000,2,3,114.3,1901,-119.77879,36.802757
350500,1,0,19.8,424,-118.19583,33.77082
350500,2,4,75.5,1388,-118.49223,35.12813
350000,2,3,15.2,1512,-117.78485,33.861244
350000,,,78.2,1290,-119.02713,35.367985
350000,2,3,78.2,1572,-119.01902,35.319824
350000,2,3,78.2,1355,-119.032684,35.359615
350000,2,3,78.2,1688,-118.952644,35.388145
350000,,,78.2,1512,-118.95145,35.377125
350000,1,2,78.2,1168,-118.913795,35.324898
350000,2,3,78.2,1458,-119.01679,35.31124
350000,2,3,78.2,1507,-119.052895,35.325752
350000,2,3,78.2,1583,-119.05433,35.362118
350000,2.5,3,78.2,2667,-119.084625,35.332115
350000,2,3,78.2,1420,-119.04869,35.29353
350000,2,3,78.2,1348,-119.07945,35.30944
350000,2,3,78.2,1020,-119.05201,35.291504
350000,2,3,78.2,1715,-119.15772,35.377182
350000,,,78.2,2700,-118.98176,35.364487
350000,1,1,22.9,700,-118.605095,34.20941
350000,2,3,119.2,1505,-119.66509,36.83292
350000,2,3,129.9,1500,-119.71262,37.26283
350000,2,2,6.9,1040,-122.45237,37.689922
350000,1,2,0,640,-117.30689,33.075405
350000,3,4,41.5,1601,-117.42778,34.128197
350000,2,3,114.3,1213,-119.863106,36.77469
350000,2,3,114.3,1500,-119.78421,36.775646
350000,1,2,114.3,959,-119.80756,36.771526
350000,2,4,114.3,1847,-119.711655,36.752487
350000,2,3,114.3,1407,-119.69603,36.79214
350000,3.5,4,25,2654,-121.57795,36.989517
350000,1,1,8.2,551,-118.24033,34.127235
350000,1,1,19.8,602,-118.17949,33.76784
350000,1,1,19.8,597,-118.12286,33.776157
350000,1,2,33.4,965,-119.192955,34.213
350000,3,4,33.4,2635,-119.17468,34.211674
350000,1,1,29.2,820,-121.65571,36.731804
350000,1.5,2,29.2,1034,-121.62082,36.68602
350000,3,3,8.5,1207,-118.08098,34.104492
350000,1,2,14.5,1050,-118.079735,33.765514
350000,1,2,14.5,900,-118.08713,33.765408
350000,2,3,27.1,1668,-121.82747,36.606785
350000,,,22.2,#N/A,-118.6291,34.17232
349900,2,4,78.2,1283,-119.061905,35.32191
349900,2,3,78.2,1250,-119.088455,35.32143
349900,2,3,78.2,1349,-119.137535,35.395935
349900,2,3,114.3,1365,-119.793915,36.83201
349888,2,2,114.3,1398,-119.78155,36.8509
349888,2,2,114.3,1407,-119.78155,36.8509
349500,2,3,78.2,1469,-118.94264,35.39951
349000,2,2,119.2,1704,-119.681564,36.814884
349000,1,0,19.8,472,-118.19619,33.76685
349000,1,2,14.5,900,-118.084656,33.77311
349000,1,2,14.5,750,-118.08037,33.759804
348000,2,3,78.2,1733,-118.9648,35.402966
348000,2,4,78.2,1314,-118.90642,35.3641
348000,2,3,114.3,1246,-119.72701,36.759724
348000,2,3,78.4,1285,-119.289986,35.50636
347500,2,3,75.5,1488,-118.67123,35.201645
347500,2,2,22.2,883,-118.608025,34.17178
347000,2,3,78.2,1110,-119.0962,35.316498
347000,2,3,78.2,1567,-119.06673,35.355835
347000,2,3,114.3,1260,-119.87425,36.79404
347000,2,3,114.3,1591,-119.856735,36.784992
347000,2,3,114.3,1280,-119.73121,36.763344
347000,1,1,29.2,677,-121.65908,36.67709
346500,2,3,114.3,1239,-119.86753,36.774555
346500,1,1,19.8,689,-118.186905,33.82138
346000,2,4,78.2,1382,-119.01366,35.30659
345000,2,3,78.2,1387,-119.058426,35.299118
345000,2,3,78.2,1134,-119.00639,35.286552
345000,2,3,78.2,2118,-118.88786,35.40935
345000,2,3,78.2,1764,-118.949326,35.38055
345000,2,2,78.2,1886,-118.84459,35.409946
345000,2,3,78.2,1536,-118.95167,35.380096
345000,2,3,78.2,1216,-118.98326,35.32373
345000,,,78.2,2052,-118.97556,35.363518
345000,2,3,78.2,1338,-119.01801,35.29549
345000,2,3,78.2,1599,-119.03345,35.446236
345000,2,3,78.2,1278,-119.05003,35.31923
345000,2,3,78.2,1344,-119.0817,35.324615
345000,2,3,78.2,1137,-119.08442,35.31854
345000,2,2,78.2,1963,-119.06272,35.34772
345000,2,3,78.2,2033,-119.06688,35.34609
345000,2,2,78.2,1159,-119.11736,35.312183
345000,2,3,114.3,1152,-119.81104,36.791496
345000,2,3,114.3,1154,-119.88253,36.799236
345000,2,2,114.3,1492,-119.7385,36.798916
345000,1,2,33.4,893,-119.148636,34.17728
345000,1,,0,513,-122.41289,37.77521
345000,2,4,116.2,1506,-119.56199,36.694904
345000,2,3,78.4,1284,-119.287766,35.502316
345000,2,3,75.5,1483,-118.44943,35.121845
345000,2,3,75.5,1355,-118.45559,35.123272
344000,2,3,114.3,1040,-119.734604,36.760014
343000,2,2,114.3,1187,-119.86407,36.821682
343000,2,3,114.3,1523,-119.77792,36.78209
343000,3,3,1,1500,-119.72349,34.42726
343000,1,2,14.5,750,-118.08606,33.769215
342500,2,3,129.9,1388,-119.76333,37.18063
342000,2,3,78.2,1315,-118.94657,35.342762
342000,1,2,14.5,950,-118.08537,33.77178
342000,2,3,78.4,1285,-119.28911,35.506176
340777,2,2,0.3,806,,
340000,2,3,78.2,1397,-118.963715,35.401093
340000,,,78.2,1802,-118.98889,35.358624
340000,2,3,78.2,1525,-118.94403,35.349678
340000,2,3,78.2,1199,-118.840675,35.25258
340000,2,3,78.2,1304,-119.01159,35.3021
340000,2,3,78.2,1272,-119.03186,35.428505
340000,2,3,78.2,1168,-119.03673,35.43643
340000,2,3,78.2,2841,-119.08492,35.3341
340000,,,78.2,#N/A,-119.156334,35.335655
340000,1,2,22.9,826,-118.60005,34.22699
340000,1,0,4.2,446,-121.96463,36.967636
340000,2,3,114.3,1104,-119.84651,36.803555
340000,3,3,114.3,1268,-119.783226,36.77474
340000,2,2,114.3,1660,-119.80418,36.814262
340000,2,2,114.3,1470,-119.81446,36.821075
340000,1.5,3,114.3,1788,-119.82663,36.823883
340000,2,2,114.3,1309,-119.8241,36.83857
340000,2,3,114.3,1340,-119.860985,36.785767
340000,2,3,114.3,1272,-119.73211,36.76235
340000,2,3,114.3,1788,-119.82663,36.823883
340000,2,2,114.3,1660,-119.80418,36.814262
340000,2,3,19.8,1560,-122.0732,37.62008
340000,1,1,19.8,576,-118.173836,33.769474
340000,2,2,23.4,1248,-121.639145,37.09439
340000,1,2,29,806,-118.47335,34.40287
340000,1,2,29,848,-118.523796,34.379604
340000,1,2,14.5,750,-118.09107,33.761395
340000,1,2,14.5,1150,-118.09031,33.766624
340000,2,3,27.1,1231,-121.82881,36.61061
340000,2,3,75.5,1333,-118.39798,35.11561
340000,2,3,75.5,1173,-118.45356,35.127007
340000,1,1,22.2,599,-118.60854,34.171288
339900,2,3,114.3,1066,-119.7437,36.76659
339900,2,3,114.3,1567,-119.79727,36.822422
339900,2,3,75.5,1260,-118.49398,35.13171
339000,2,2,9.1,1728,-117.314026,33.101307
339000,2,3,119.2,1266,-119.72033,36.814487
338600,2,2,27.4,1440,-119.23271,34.269
338500,2,3,21.2,1568,-117.89526,33.92038
338000,2,3,78.2,1574,-119.03362,35.442818
338000,2,3,114.3,1262,-119.76759,36.78913
337500,1.5,3,114.3,1465,-119.749344,36.855175
337500,3,4,25,2787,-121.59224,36.999172
337500,2,3,75.5,1620,-118.61592,35.084526
337000,2,3,78.2,1737,-119.07812,35.408398
337000,1,3,78.2,1068,-119.04551,35.348824
337000,1,3,114.3,1008,-119.692894,36.79047
337000,1,0,19.8,550,-118.18462,33.768406
336893,1,2,0.1,732,-117.16464,32.9898
336650,2,3,78.2,1605,-118.95816,35.408974
336000,2,3,78.2,#N/A,-118.96116,35.38651
336000,2,3,78.2,1458,-119.04556,35.340996
335000,2,3,78.2,1313,-118.91784,35.38082
335000,2,3,78.2,1290,-118.93802,35.371895
335000,2,4,78.2,1391,-118.948395,35.35688
335000,2,4,78.2,1929,-119.05175,35.418037
335000,2,3,78.2,1490,-119.01636,35.433907
335000,2,3,78.2,1263,-119.03364,35.441643
335000,2,4,78.2,1555,-119.01629,35.41296
335000,1,3,78.2,1040,-119.06447,35.320312
335000,2,3,78.2,1141,,
335000,1,4,78.2,1346,-119.1243,35.39031
335000,2,3,78.2,1356,-119.046486,35.316093
335000,2,3,119.2,1144,-119.67956,36.81153
335000,2,3,129.9,1726,-119.73598,37.19808
335000,2,2,41.5,1066,-117.43428,34.074226
335000,2,3,114.3,1492,-119.76049,36.778755
335000,2,3,114.3,1327,-119.85853,36.77626
335000,2,3,114.3,1529,-119.89381,36.82389
335000,2,3,114.3,1179,-119.76264,36.788956
335000,2,3,114.3,1328,-119.75769,36.78325
335000,1,2,33.4,878,-119.148575,34.175186
335000,2,3,33.4,1464,-119.14833,34.166767
335000,3,5,116.2,1520,-119.55527,36.712833
335000,1,2,14.5,760,-118.08551,33.766945
335000,2,3,78.4,1328,-119.28493,35.490074
335000,2,3,75.5,1424,-118.45171,35.12476
335000,2,3,75.5,1496,-118.49073,35.127117
334900,2,3,75.5,1191,-118.4493,35.12084
334000,1,3,114.3,1436,-119.73476,36.745693
333000,2,3,114.3,1272,-119.746,36.783306
333000,2,3,114.3,1232,-119.76049,36.786366
333000,2,2,16.4,1300,-122.32774,37.56632
333000,2,3,75.5,1165,-118.50524,35.15196
333000,2,3,75.5,1143,-118.4521,35.118256
332500,2,3,78.2,1124,-119.067505,35.32147
332500,1,1,0,662,-122.46566,37.765312
332000,2,3,78.2,1730,-119.04013,35.325256
332000,,,78.2,#N/A,-119.04402,35.359497
332000,2,4,78.2,1989,-119.10812,35.392426
332000,3,3,78.2,#N/A,-119.04402,35.3595
332000,2,3,114.3,1204,-119.88242,36.79096
331000,2,2,27.4,1440,-119.23212,34.269447
330450,2,3,78.2,1504,-119.02055,35.43917
330333,3,4,78.2,2180,-118.89423,35.40378
330000,2,3,78.2,1186,-119.03049,35.365997
330000,2,3,78.2,1390,-119.03543,35.33132
330000,2,3,78.2,1705,-118.92629,35.391006
330000,3,3,78.2,1262,-119.009995,35.313343
330000,2,3,78.2,1525,-118.94133,35.349148
330000,3,3,78.2,1399,-118.955635,35.359272
330000,2,3,78.2,1285,-119.031975,35.446198
330000,2,3,78.2,1245,-119.02699,35.44361
330000,2,3,78.2,1316,-119.026634,35.445526
330000,2,3,78.2,1565,-119.0673,35.41157
330000,2,4,78.2,1485,-119.04646,35.326828
330000,1,2,78.2,1057,-119.11961,35.32272
330000,2,3,78.2,1132,-119.11477,35.378174
330000,2,4,119.2,1349,-119.6563,36.814884
330000,1,3,114.3,1175,-119.75868,36.770184
330000,2,3,114.3,1783,-119.739426,36.76813
330000,2,2,114.3,1684,-119.84557,36.826824
330000,1,3,114.3,1206,-119.8708,36.763664
330000,2,3,114.3,1092,-119.87755,36.77967
330000,2,3,114.3,1361,-119.76513,36.804703
330000,1.5,3,114.3,1118,-119.757126,36.790363
330000,2,2,6.7,693,-119.826065,34.43226
330000,1,1,19.8,623,-118.18536,33.769714
330000,,,33.9,#N/A,-117.64088,34.06228
330000,1,2,29.2,931,-121.672134,36.700516
330000,1.5,3,116.2,1704,-119.54068,36.79093
330000,1,2,14.5,765,-118.08804,33.76628
330000,1,2,14.5,900,-118.08256,33.769676
330000,1,2,14.5,950,-118.08176,33.77191
330000,2,4,78.4,1284,-119.284615,35.48956
330000,2,3,75.5,1265,-118.4489,35.122295
330000,2,2,75.5,1056,-118.48944,35.100746
330000,2,3,75.5,1185,-118.48776,35.133453
329900,2,3,78.2,1609,-118.94638,35.342766
329900,1,2,14.5,750,-118.09184,33.769455
329500,2,2,114.3,1506,-119.82236,36.838062
329300,1,1,33.9,507,-117.572205,34.020645
329000,2,3,78.2,1366,-119.06627,35.32617
329000,1,2,29,851,-118.478775,34.400833
329000,1,2,14.5,750,-118.087654,33.761604
328000,2,4,78.2,1580,-118.94127,35.34358
328000,2,3,78.2,1400,-119.02512,35.443485
328000,2,3,78.2,1307,-119.0403,35.340984
328000,2,3,114.3,1568,-119.76458,36.82273
328000,1,2,14.5,750,-118.08186,33.77124
327500,2,3,114.3,1588,-119.76228,36.76739
327000,2,3,114.3,1225,-119.78177,36.762917
327000,2,3,114.3,1136,-119.74343,36.77419
326000,2,2,15.2,1979,-117.995804,33.81551
326000,1,1,33.9,507,-117.57254,34.02067
326000,1,2,22.2,766,-118.608,34.18086
325646,2,3,78.2,1646,-119.07168,35.353508
325000,2,3,78.2,1142,-119.023895,35.33595
325000,1,3,78.2,1040,-119.03581,35.356613
325000,2,3,78.2,1372,-119.03075,35.301094
325000,2,3,78.2,1609,-118.94447,35.377354
325000,2,3,78.2,1234,-119.0178,35.307747
325000,1,3,78.2,1012,-119.0093,35.272717
325000,2,3,78.2,1279,-119.06747,35.325462
325000,2,3,78.2,1559,-119.04622,35.32894
325000,2,2,78.2,2036,-119.062645,35.346596
325000,2,3,78.2,1300,-119.10628,35.38219
325000,2,4,78.2,1554,-119.04663,35.30699
325000,1.5,3,119.2,1275,-119.68488,36.79435
325000,2,4,119.2,1639,-119.71921,36.804623
325000,1,2,114.3,959,-119.79537,36.774715
325000,2,4,114.3,1367,-119.79547,36.777054
325000,2,3,114.3,1124,-119.845055,36.804058
325000,2,3,114.3,1284,-119.847755,36.80401
325000,2,2,114.3,1039,-119.88991,36.827534
325000,2,4,114.3,1522,-119.78223,36.799633
325000,2,3,114.3,1188,-119.77894,36.800304
325000,1,3,114.3,1028,-119.70163,36.788162
325000,3,5,114.3,2081,-119.707,36.712017
325000,2,2,19.8,1600,-122.06141,37.62322
325000,2,3,19.8,1356,-122.07387,37.623383
325000,2,3,23.7,1273,-121.789825,36.682793
325000,1,2,14.5,800,-118.08895,33.7628
325000,1,2,14.5,750,-118.08436,33.773567
325000,2,3,75.5,1410,-118.63502,35.0769
325000,1,2,36,1446,-118.659195,34.448914
324900,2,4,114.3,1436,-119.77398,36.758884
324000,2,4,114.3,2390,-119.80253,36.767925
324000,2,2,29,864,-118.46975,34.404118
324000,2,3,78.4,1008,-119.28179,35.491333
323000,1.5,3,114.3,1801,-119.77842,36.835484
322500,2,3,78.2,1563,-119.01273,35.275406
322500,1,3,114.3,1193,-119.75268,36.76597
322500,1,1,0.3,653,-121.98687,36.97752
322000,2,3,78.2,1107,-119.00998,35.328728
322000,3,3,114.3,1388,-119.85746,36.772575
321000,1,2,78.2,1117,-119.03478,35.36738
321000,2,4,78.2,1612,-118.99875,35.363777
320100,2,3,114.3,1405,-119.76108,36.791325
320000,3,3,78.2,1751,-118.93126,35.41189
320000,2,3,78.2,1482,-118.95696,35.40303
320000,2,2,78.2,2501,-119.03329,35.383167
320000,1,3,78.2,1167,-119.03065,35.386574
320000,2,3,78.2,1287,-119.02394,35.321125
320000,2,3,78.2,1274,-119.03527,35.348614
320000,2,3,78.2,1185,-118.9539,35.405334
320000,2,4,78.2,1566,-118.93134,35.409504
320000,2,2,78.2,1469,-118.84505,35.411278
320000,1,2,78.2,1231,-118.98805,35.34922
320000,2,3,78.2,1396,-118.95325,35.359547
320000,2,3,78.2,1204,-119.02262,35.44684
320000,2,2,21.2,1440,-117.916855,33.930264
320000,2,3,119.2,1205,-119.66336,36.805405
320000,2.5,3,41.5,1258,-117.49034,34.037155
320000,2,3,114.3,1473,-119.75368,36.76973
320000,2,3,114.3,1286,-119.79677,36.784313
320000,2,3,114.3,1470,-119.76842,36.79603
320000,3,3,114.3,1529,-119.75578,36.782448
320000,1,3,114.3,1646,-119.72566,36.75486
320000,2,5,19.8,1440,-122.09799,37.622787
320000,1,0,19.8,370,-118.18478,33.766724
320000,1,1,33.9,645,-117.67353,34.055
320000,1,1,33.9,645,-117.67495,34.055363
320000,1,1,29,675,-118.545044,34.38063
320000,1,2,14.5,1100,-118.088295,33.765903
320000,2,3,78.4,1008,-119.28199,35.491333
320000,2,3,78.4,1102,-119.284004,35.49597
